machine_id,plant_location,temperature,vibration,pressure,humidity,runtime_hours,load_percentage,maintenance_history,failure_within_7days
M04068,Plant_A,74.13,1.09,36.92,58.31,543,90.96,3,0
M04069,Plant_D,63.66,0.753,32.57,67.27,1977,64.27,5,0
M04070,Plant_D,75.75,1.168,27.72,53.73,1004,56.85,5,0
M04071,Plant_A,85.02,1.196,44.9,69.63,1901,57.8,4,0
M04072,Plant_A,71.09,0.317,45.5,57.78,1025,98.45,3,0
M04073,Plant_A,65.73,1.05,27.93,44.82,2077,83.66,1,0
M04074,Plant_A,80.69,0.7,33.77,45.7,391,52.13,2,0
M04075,Plant_B,88.63,0.588,33.85,61.48,1333,56.84,4,1
M04076,Plant_A,63.05,0.813,34.74,41.51,1934,74.29,3,0
M04077,Plant_D,88.2,0.256,35.51,54.41,851,60.39,1,0
M04078,Plant_C,88.17,0.706,42.57,44.45,1334,90.18,2,0
M04079,Plant_B,89.54,1.071,29.02,53.0,762,78.66,1,1
M04080,Plant_A,92.18,0.413,28.23,62.5,1519,80.63,5,0
M04081,Plant_C,102.02,0.626,44.89,53.76,1684,73.14,3,0
M04082,Plant_B,76.44,1.139,31.3,44.9,1019,62.8,3,0
M04083,Plant_C,81.1,0.629,24.9,47.56,1008,79.47,4,1
M04084,Plant_A,75.84,0.558,31.12,51.03,223,85.85,2,0
M04085,Plant_A,80.02,0.641,32.36,42.09,167,68.55,0,0
M04086,Plant_D,95.33,0.719,47.44,57.53,574,75.25,1,0
M04087,Plant_A,66.55,0.832,42.4,58.23,457,91.98,2,0
M04088,Plant_A,71.39,1.001,44.18,41.86,1866,57.43,0,0
M04089,Plant_B,93.77,0.652,41.56,52.07,1579,77.26,2,0
M04090,Plant_D,90.2,1.017,42.57,52.42,1469,67.42,1,0
M04091,Plant_B,76.37,0.734,29.5,50.01,2053,85.14,1,0
M04092,Plant_C,88.54,0.538,33.41,56.73,2668,50.94,4,0
M04093,Plant_A,83.41,0.858,27.08,50.38,2006,83.52,3,1
M04094,Plant_C,95.0,0.918,33.32,52.49,932,55.14,3,1
M04095,Plant_B,80.75,0.758,40.47,63.93,2771,53.24,3,0
M04096,Plant_A,90.26,0.257,36.08,44.86,1453,86.23,4,0
M04097,Plant_A,106.42,0.37,45.49,58.57,2574,82.02,3,0
M04098,Plant_B,85.98,0.485,25.87,55.17,1108,94.75,2,0
M04099,Plant_B,80.49,0.483,39.0,49.15,542,75.98,3,0
M04100,Plant_B,87.22,0.873,25.01,61.83,700,76.5,3,0
M04101,Plant_B,76.35,0.218,35.75,56.54,2909,85.35,5,0
M04102,Plant_B,103.88,0.956,40.92,54.32,1574,66.17,1,1
M04103,Plant_A,81.8,0.465,33.28,60.03,586,51.85,4,0
M04104,Plant_B,77.27,0.51,39.41,64.07,2886,61.5,4,0
M04105,Plant_A,71.64,0.728,27.32,69.18,2795,61.9,3,1
M04106,Plant_A,90.97,0.416,21.69,58.88,2152,66.78,5,0
M04107,Plant_B,88.67,1.084,39.46,66.23,731,97.17,0,0
M04108,Plant_B,75.03,0.285,48.95,40.03,1854,90.24,1,0
M04109,Plant_D,85.76,0.644,27.03,55.91,1678,96.8,3,0
M04110,Plant_A,64.91,1.049,44.78,46.44,1311,99.93,0,0
M04111,Plant_B,81.85,0.816,35.35,42.83,125,71.69,2,0
M04112,Plant_B,84.53,0.492,24.31,55.96,2309,61.35,5,0
M04113,Plant_B,97.07,0.621,25.95,62.4,2892,78.0,5,1
M04114,Plant_D,72.29,0.907,35.13,52.37,2680,94.06,1,0
M04115,Plant_D,67.22,1.173,31.76,60.1,2557,73.29,5,0
M04116,Plant_C,71.05,1.093,24.5,54.69,1763,75.27,4,0
M04117,Plant_A,66.63,0.542,21.45,53.11,1196,56.72,0,1
M04118,Plant_C,93.37,1.198,28.23,48.71,1356,71.02,3,1
M04119,Plant_B,95.49,0.204,36.55,51.48,1229,69.35,0,0
M04120,Plant_D,83.2,0.228,34.95,50.49,1000,67.58,4,0
M04121,Plant_D,92.21,1.024,30.99,59.39,108,94.36,2,0
M04122,Plant_C,81.34,0.399,36.62,43.48,149,52.97,0,0
M04123,Plant_D,79.05,0.261,43.32,42.78,1645,98.61,3,0
M04124,Plant_B,76.67,0.437,38.15,59.8,541,50.41,0,0
M04125,Plant_D,76.9,0.626,34.03,56.39,1901,97.28,5,0
M04126,Plant_C,64.52,0.931,42.42,52.91,1713,77.4,2,0
M04127,Plant_B,82.64,0.824,27.32,44.57,2183,85.12,0,0
M04128,Plant_C,79.6,0.438,33.2,52.33,2265,59.36,2,0
M04129,Plant_D,87.45,0.703,33.39,63.69,801,82.71,2,1
M04130,Plant_C,80.94,1.126,25.1,66.69,853,94.1,1,0
M04131,Plant_C,78.37,1.015,31.64,61.08,1928,56.97,1,0
M04132,Plant_A,71.29,0.523,18.4,41.8,1635,56.35,3,0
M04133,Plant_D,80.72,1.182,50.3,60.11,329,65.2,3,0
M04134,Plant_D,87.38,0.909,27.5,47.23,659,58.09,3,1
M04135,Plant_C,68.57,0.262,47.69,49.46,1273,55.53,2,0
M04136,Plant_A,80.87,0.235,35.3,45.88,1978,83.92,2,1
M04137,Plant_D,82.33,0.368,39.52,63.27,2355,60.69,1,0
M04138,Plant_B,72.82,0.928,31.09,59.46,1184,83.35,5,0
M04139,Plant_C,74.12,0.384,36.66,58.36,1240,93.1,2,0
M04140,Plant_D,82.31,0.711,40.2,60.04,338,82.6,1,0
M04141,Plant_B,68.67,0.293,40.32,47.1,2195,55.97,0,0
M04142,Plant_D,83.5,1.121,41.2,53.34,1571,78.68,3,0
M04143,Plant_B,71.05,0.544,32.05,59.0,2904,69.68,3,0
M04144,Plant_C,90.63,1.108,31.16,59.1,1591,67.17,4,0
M04145,Plant_D,103.38,1.145,22.25,63.76,1416,65.93,5,0
M04146,Plant_D,71.39,0.206,39.19,48.61,2145,96.47,1,0
M04147,Plant_A,85.34,0.664,43.66,63.11,616,87.13,4,0
M04148,Plant_C,72.73,0.225,47.93,53.21,304,56.69,3,0
M04149,Plant_B,90.41,1.109,37.44,60.11,2237,73.8,4,0
M04150,Plant_D,67.35,0.718,28.87,53.67,2647,65.91,0,0
M04151,Plant_D,84.81,0.275,21.42,68.46,1231,98.9,4,0
M04152,Plant_B,71.27,0.31,43.33,45.38,1313,98.9,0,0
M04153,Plant_C,77.93,0.584,20.63,60.25,1884,65.98,3,0
M04154,Plant_A,69.69,1.14,32.28,57.3,1482,67.61,2,0
M04155,Plant_A,88.22,0.893,33.21,45.18,1857,79.97,1,1
M04156,Plant_D,71.63,1.068,34.44,41.98,1779,73.97,4,0
M04157,Plant_B,85.52,0.566,35.29,63.97,106,60.66,5,0
M04158,Plant_D,76.56,0.243,36.11,44.72,1985,83.02,0,0
M04159,Plant_B,78.86,1.174,15.68,45.6,2469,66.71,5,1
M04160,Plant_A,81.48,0.217,35.12,69.35,2415,82.69,3,0
M04161,Plant_C,72.38,1.148,17.16,61.52,395,69.18,5,1
M04162,Plant_B,82.1,0.569,40.86,47.51,2717,85.01,5,1
M04163,Plant_A,95.3,0.21,30.56,57.73,1510,83.39,3,0
M04164,Plant_D,72.22,0.889,17.74,56.02,363,75.44,2,0
M04165,Plant_B,91.72,1.181,28.49,65.33,2237,85.24,5,1
M04166,Plant_C,94.98,1.166,30.44,61.88,952,73.05,5,0
M04167,Plant_D,71.84,0.361,44.53,64.95,2635,55.81,5,0
M04168,Plant_D,65.45,0.381,36.57,46.35,1464,59.11,3,0
M04169,Plant_A,83.02,0.766,37.76,59.21,1452,62.3,5,0
M04170,Plant_B,74.53,0.837,44.45,41.21,500,53.16,3,0
M04171,Plant_D,98.69,0.939,34.23,42.07,456,85.57,2,0
M04172,Plant_C,80.35,0.381,41.03,61.41,2902,68.37,3,0
M04173,Plant_B,71.98,1.159,40.47,40.73,2646,54.68,5,0
M04174,Plant_C,68.53,0.839,24.71,57.39,933,91.0,0,0
M04175,Plant_D,90.9,1.047,46.78,65.21,534,84.18,5,1
M04176,Plant_C,74.29,0.74,23.64,51.4,218,72.61,4,0
M04177,Plant_A,80.44,0.614,42.34,41.35,1122,62.37,4,0
M04178,Plant_C,89.56,1.177,22.86,61.42,2495,57.59,0,0
M04179,Plant_B,75.16,0.782,39.81,67.89,2686,72.92,4,1
M04180,Plant_C,79.54,1.067,49.9,61.52,1636,94.26,5,0
M04181,Plant_C,79.83,1.153,33.3,57.35,1518,59.42,3,1
M04182,Plant_A,86.83,0.875,32.95,46.9,1802,78.43,5,0
M04183,Plant_C,85.91,0.749,39.88,40.46,629,98.08,4,0
M04184,Plant_C,77.8,0.204,32.36,60.84,402,81.86,4,0
M04185,Plant_D,80.64,0.24,49.55,46.93,2349,72.0,3,0
M04186,Plant_D,76.28,0.401,36.54,65.74,255,85.82,4,0
M04187,Plant_B,65.22,0.386,32.44,53.99,113,91.23,3,0
M04188,Plant_D,82.58,0.455,30.68,55.92,2903,79.53,2,0
M04189,Plant_D,98.92,0.505,27.54,62.62,988,93.59,5,0
M04190,Plant_D,71.16,0.56,29.98,63.38,1296,75.73,2,0
M04191,Plant_D,72.27,0.621,32.19,59.28,544,91.5,4,0
M04192,Plant_A,71.29,0.299,31.1,68.15,2269,97.6,2,0
M04193,Plant_D,87.25,0.242,29.73,69.47,2331,75.06,4,0
M04194,Plant_A,84.48,0.874,51.79,68.41,1943,80.25,2,0
M04195,Plant_A,78.41,0.737,26.76,64.73,2818,80.47,4,0
M04196,Plant_D,70.82,0.644,36.17,61.17,148,89.07,1,0
M04197,Plant_C,80.92,0.834,39.74,59.9,280,91.15,5,0
M04198,Plant_A,64.35,1.028,40.04,43.11,1517,51.36,0,0
M04199,Plant_C,81.43,0.628,34.53,48.14,2288,86.67,5,0
M04200,Plant_C,88.72,0.841,33.07,40.17,629,89.19,2,0
M04201,Plant_D,67.49,1.154,38.61,44.12,1775,85.02,3,0
M04202,Plant_B,64.67,1.04,37.13,53.18,683,85.68,0,0
M04203,Plant_D,95.79,0.626,32.93,44.4,2618,52.07,4,0
M04204,Plant_B,73.88,0.845,22.5,67.05,1877,72.1,0,0
M04205,Plant_B,91.36,0.377,31.26,64.17,1386,90.91,3,0
M04206,Plant_D,78.46,0.761,25.83,42.15,2290,96.7,3,1
M04207,Plant_D,78.38,1.181,29.66,47.47,806,61.47,5,0
M04208,Plant_B,84.38,0.718,35.27,64.57,393,78.96,4,1
M04209,Plant_D,71.16,1.128,37.87,64.09,1661,90.22,5,0
M04210,Plant_B,81.32,0.607,49.24,68.36,1632,87.62,2,0
M04211,Plant_C,76.19,1.199,30.7,69.93,521,80.94,2,0
M04212,Plant_D,66.8,0.779,41.2,69.29,1694,50.93,1,0
M04213,Plant_C,83.37,0.242,37.45,52.3,2711,86.19,5,0
M04214,Plant_A,77.37,0.787,45.37,47.51,2564,88.66,3,0
M04215,Plant_C,78.43,0.475,39.61,62.75,760,86.14,1,0
M04216,Plant_C,67.9,0.232,26.93,48.98,2206,88.29,3,0
M04217,Plant_B,95.91,1.021,21.22,64.19,2405,71.55,1,0
M04218,Plant_C,88.77,0.476,37.49,56.02,2940,99.69,5,0
M04219,Plant_D,89.64,0.997,30.77,63.82,2678,88.54,2,1
M04220,Plant_B,76.95,0.488,27.16,48.28,2313,78.93,3,0
M04221,Plant_A,62.71,0.394,24.86,55.24,2058,96.71,5,0
M04222,Plant_D,99.53,1.174,36.29,56.92,2151,95.41,5,1
M04223,Plant_A,79.39,0.562,47.06,68.29,2150,90.73,2,1
M04224,Plant_C,72.51,0.801,31.73,48.0,2565,78.18,0,1
M04225,Plant_D,84.17,0.81,39.72,68.1,2509,76.36,2,0
M04226,Plant_D,91.67,0.76,34.18,64.15,468,66.44,3,0
M04227,Plant_A,79.77,1.115,24.68,61.93,638,62.54,0,0
M04228,Plant_D,92.79,0.874,40.88,63.61,2493,75.62,1,0
M04229,Plant_D,90.83,0.604,26.24,58.16,830,78.89,4,0
M04230,Plant_D,69.24,1.062,35.17,47.32,996,62.23,3,0
M04231,Plant_C,73.26,0.381,32.27,45.68,1167,96.13,4,0
M04232,Plant_A,89.58,0.744,42.14,65.99,2871,77.86,4,0
M04233,Plant_D,52.87,1.151,26.53,61.75,663,76.33,0,0
M04234,Plant_B,78.51,0.825,38.13,46.4,2349,71.78,1,0
M04235,Plant_B,65.69,1.017,28.28,58.45,2468,52.9,2,0
M04236,Plant_B,75.23,0.854,30.91,53.43,563,94.12,0,0
M04237,Plant_B,77.01,1.039,5.92,44.76,1134,65.85,1,0
M04238,Plant_C,76.42,1.144,51.74,55.96,2780,82.12,2,0
M04239,Plant_D,74.48,0.473,39.4,48.45,2480,80.37,2,0
M04240,Plant_A,69.03,0.37,28.86,42.89,114,79.22,1,0
M04241,Plant_D,102.92,0.684,26.0,54.01,1453,76.29,2,0
M04242,Plant_C,98.67,0.902,31.03,57.7,2377,59.07,3,0
M04243,Plant_B,68.38,0.427,40.74,41.41,110,64.03,3,0
M04244,Plant_C,95.82,0.204,19.86,52.06,1756,76.21,0,0
M04245,Plant_D,76.01,0.543,33.87,47.73,1347,89.47,2,0
M04246,Plant_A,81.29,1.169,49.17,40.92,1860,71.6,2,0
M04247,Plant_C,79.37,0.895,25.93,43.77,1760,60.2,1,0
M04248,Plant_A,73.4,0.601,35.64,44.17,1863,54.4,3,0
M04249,Plant_C,89.84,0.393,52.63,45.49,641,83.15,4,0
M04250,Plant_A,81.26,0.556,40.06,64.1,1629,71.17,0,0
M04251,Plant_A,75.23,0.37,36.01,53.18,2669,56.27,5,0
M04252,Plant_B,66.95,0.306,39.05,44.41,1842,83.72,3,0
M04253,Plant_A,71.06,1.107,31.79,43.01,2914,60.38,1,1
M04254,Plant_B,63.59,1.198,45.4,48.94,1280,75.45,0,0
M04255,Plant_D,80.12,0.364,31.81,63.94,2788,65.31,4,0
M04256,Plant_D,68.03,0.255,19.33,50.93,2717,96.58,5,1
M04257,Plant_B,77.34,0.53,31.87,44.8,2552,61.41,0,0
M04258,Plant_B,93.7,0.662,27.27,52.12,1522,71.0,3,0
M04259,Plant_C,91.99,0.405,32.75,56.66,2854,97.97,4,1
M04260,Plant_C,79.68,0.501,32.93,40.89,1028,65.94,5,0
M04261,Plant_C,79.13,0.401,44.58,58.83,1526,82.23,1,0
M04262,Plant_D,98.8,0.974,40.56,51.85,1212,65.84,0,0
M04263,Plant_C,85.21,0.913,37.11,40.29,1989,55.53,3,0
M04264,Plant_A,76.72,0.835,34.98,60.22,2740,81.38,1,1
M04265,Plant_A,65.74,0.587,26.53,61.37,2333,95.8,4,0
M04266,Plant_C,83.94,1.109,17.55,58.87,994,72.63,0,0
M04267,Plant_A,88.29,1.17,35.91,50.26,2226,81.31,2,0
M04268,Plant_D,73.68,0.374,41.36,55.89,2292,80.44,3,0
M04269,Plant_A,82.91,0.423,34.13,51.61,2161,70.75,3,0
M04270,Plant_D,76.36,0.726,30.72,61.02,1754,80.74,2,0
M04271,Plant_B,78.16,0.291,38.72,57.51,101,62.97,1,0
M04272,Plant_B,55.12,0.636,34.33,42.45,2663,68.9,3,0
M04273,Plant_B,77.78,0.782,48.49,59.29,2903,72.12,1,0
M04274,Plant_B,89.69,0.722,44.86,60.62,2213,93.2,4,0
M04275,Plant_A,73.69,0.531,42.68,51.12,2393,67.42,2,0
M04276,Plant_C,80.53,0.742,41.06,66.27,1725,81.76,1,0
M04277,Plant_A,72.44,1.159,24.68,65.29,1813,60.67,4,1
M04278,Plant_D,83.6,0.406,40.3,45.25,671,62.63,0,0
M04279,Plant_A,77.83,0.855,38.01,67.13,535,82.42,3,1
M04280,Plant_A,70.61,0.243,39.85,53.23,2500,88.12,2,0
M04281,Plant_D,93.33,0.266,38.94,61.71,1811,73.11,0,0
M04282,Plant_B,89.29,0.752,38.62,64.42,2826,66.75,0,0
M04283,Plant_B,73.95,0.305,56.61,55.15,482,95.51,0,0
M04284,Plant_B,84.98,0.222,34.39,51.97,1833,56.79,1,0
M04285,Plant_C,85.37,0.372,42.49,67.46,1183,86.04,3,1
M04286,Plant_D,86.42,0.765,31.23,46.93,2049,84.51,2,0
M04287,Plant_D,63.06,0.903,41.33,47.71,2617,84.51,5,1
M04288,Plant_A,90.07,0.402,42.51,50.85,1534,96.77,5,0
M04289,Plant_C,74.3,0.868,37.92,65.78,1206,86.41,3,1
M04290,Plant_B,76.42,0.382,48.35,68.16,173,65.08,3,0
M04291,Plant_C,106.38,0.813,27.93,46.6,1434,67.67,3,0
M04292,Plant_D,83.02,0.612,31.1,65.92,2173,69.56,4,0
M04293,Plant_D,76.14,0.854,36.7,47.75,1500,51.54,4,0
M04294,Plant_A,57.95,1.195,42.05,69.12,934,95.68,4,0
M04295,Plant_A,93.9,1.138,36.44,57.92,2775,53.68,4,0
M04296,Plant_D,66.55,0.204,45.29,40.21,1303,84.99,3,0
M04297,Plant_B,69.97,1.085,29.71,41.02,873,86.51,3,1
M04298,Plant_B,76.69,0.266,25.88,44.42,2413,92.19,5,0
M04299,Plant_C,94.16,1.153,37.47,45.63,2697,77.67,2,0
M04300,Plant_D,87.73,0.482,34.38,63.03,1503,86.26,5,0
M04301,Plant_D,78.42,0.582,39.34,46.68,176,65.14,5,0
M04302,Plant_B,83.08,0.292,34.78,69.07,1172,87.28,2,0
M04303,Plant_B,74.0,0.312,32.28,59.08,1503,67.17,2,0
M04304,Plant_D,81.4,0.927,34.4,60.78,2594,95.14,5,1
M04305,Plant_A,80.73,1.144,35.23,46.53,2653,58.17,5,0
M04306,Plant_D,89.69,0.811,32.56,66.78,1832,65.79,5,0
M04307,Plant_D,89.67,0.916,33.37,60.03,969,74.94,2,0
M04308,Plant_B,84.94,0.962,31.77,65.93,2446,88.79,2,0
M04309,Plant_B,76.38,0.463,41.85,68.69,2881,87.44,4,0
M04310,Plant_A,87.42,0.245,36.55,43.77,1183,60.54,3,0
M04311,Plant_A,79.08,0.202,53.05,42.9,1480,57.21,2,0
M04312,Plant_C,69.18,0.551,36.29,64.1,2304,65.2,1,0
M04313,Plant_D,75.97,0.441,30.59,65.98,2489,74.19,2,0
M04314,Plant_B,80.85,0.262,56.37,57.51,1073,76.95,2,0
M04315,Plant_A,89.1,0.38,38.31,50.98,1325,71.46,3,0
M04316,Plant_C,78.16,0.324,42.92,59.58,1902,83.15,5,0
M04317,Plant_C,67.91,1.115,39.74,49.17,1890,71.38,4,1
M04318,Plant_B,80.57,0.34,39.98,47.15,1658,97.32,0,0
M04319,Plant_B,81.13,0.738,39.29,54.64,1288,63.05,5,0
M04320,Plant_C,81.86,0.793,26.18,46.48,1151,81.37,5,0
M04321,Plant_A,89.2,0.743,37.94,54.51,413,80.57,3,0
M04322,Plant_C,90.19,0.299,24.4,68.7,1688,64.08,4,0
M04323,Plant_D,74.06,0.519,33.61,65.19,1407,70.58,1,0
M04324,Plant_D,73.84,0.251,29.2,68.25,1421,68.27,0,0
M04325,Plant_B,69.6,0.596,37.86,64.19,2622,58.62,4,0
M04326,Plant_A,86.99,0.389,37.67,50.64,2123,73.86,5,0
M04327,Plant_A,94.49,0.762,38.85,64.36,2744,69.33,4,1
M04328,Plant_D,76.85,0.893,37.3,67.69,1472,58.92,3,0
M04329,Plant_C,77.59,0.732,30.15,68.41,735,72.49,4,1
M04330,Plant_B,94.67,0.634,32.91,60.5,2592,71.09,2,0
M04331,Plant_C,85.06,0.587,42.36,46.34,1330,56.57,4,0
M04332,Plant_C,84.36,1.042,43.54,41.19,516,56.56,0,0
M04333,Plant_C,68.09,0.419,25.83,44.42,538,82.38,4,0
M04334,Plant_A,86.79,0.934,22.75,68.97,264,85.33,1,1
M04335,Plant_D,70.71,0.957,29.18,53.86,1682,97.06,2,0
M04336,Plant_A,68.66,0.619,43.36,65.65,2567,54.35,0,0
M04337,Plant_D,76.53,0.497,44.72,53.95,1087,55.89,0,0
M04338,Plant_B,74.14,0.671,27.6,59.82,2629,52.59,5,0
M04339,Plant_B,77.78,0.293,37.46,40.72,616,76.61,3,0
M04340,Plant_C,65.59,0.246,49.68,47.5,181,81.14,3,0
M04341,Plant_D,89.59,0.312,38.32,53.09,218,70.18,2,0
M04342,Plant_D,91.28,0.387,46.37,58.92,1760,89.9,0,0
M04343,Plant_D,60.53,0.704,42.99,45.15,1426,84.33,5,0
M04344,Plant_C,89.78,1.049,27.72,62.94,127,99.29,1,1
M04345,Plant_C,71.89,0.436,33.48,50.93,2124,56.89,4,0
M04346,Plant_B,88.57,1.135,35.28,64.52,2928,52.92,4,1
M04347,Plant_A,79.32,1.155,35.83,42.94,597,63.74,4,0
M04348,Plant_D,80.29,1.159,42.33,60.39,2684,50.95,3,1
M04349,Plant_D,78.15,1.038,38.27,48.8,2666,96.63,0,0
M04350,Plant_A,92.12,0.564,11.51,63.86,293,65.2,0,0
M04351,Plant_D,67.6,0.273,24.5,52.07,691,77.62,1,0
M04352,Plant_C,86.08,0.769,17.5,59.96,2589,65.9,3,0
M04353,Plant_C,91.01,0.759,36.4,68.03,1957,62.29,1,0
M04354,Plant_D,87.16,1.05,36.92,40.62,1159,57.62,0,0
M04355,Plant_C,103.25,1.196,37.27,40.33,2405,66.02,4,1
M04356,Plant_C,74.71,0.708,27.33,63.11,212,80.77,3,0
M04357,Plant_D,89.57,0.545,40.39,59.39,1417,98.58,3,0
M04358,Plant_B,78.94,0.386,40.73,48.79,1837,77.9,3,0
M04359,Plant_A,92.33,0.205,24.96,54.83,2161,76.64,5,0
M04360,Plant_C,79.92,0.709,23.27,41.26,1790,51.76,5,0
M04361,Plant_B,76.12,0.756,35.0,45.77,2287,92.0,4,0
M04362,Plant_C,93.06,1.025,49.33,52.73,1494,52.24,5,0
M04363,Plant_C,75.08,0.705,48.6,65.02,1550,95.31,3,0
M04364,Plant_A,65.87,1.116,39.51,54.39,2844,76.93,5,0
M04365,Plant_C,74.83,0.828,29.16,57.59,1465,58.42,5,0
M04366,Plant_A,86.19,1.04,42.09,66.21,2336,72.59,2,0
M04367,Plant_A,93.92,0.348,31.38,49.26,2229,99.75,3,0
M04368,Plant_A,81.11,1.055,28.86,61.02,1057,65.25,5,0
M04369,Plant_B,93.18,0.875,17.85,65.85,1228,63.47,4,0
M04370,Plant_D,66.42,0.37,35.82,46.08,2528,55.9,5,0
M04371,Plant_B,75.57,0.39,29.96,50.69,2869,79.86,5,0
M04372,Plant_D,77.11,1.127,35.77,69.39,2476,54.46,3,1
M04373,Plant_D,78.85,0.232,16.61,69.5,2219,88.3,5,0
M04374,Plant_A,80.84,0.663,36.36,46.7,1796,95.96,2,0
M04375,Plant_C,86.91,0.513,15.55,41.99,232,96.59,2,0
M04376,Plant_A,75.55,0.865,43.7,48.13,669,55.4,5,1
M04377,Plant_C,81.39,1.04,39.18,51.93,2608,77.91,3,0
M04378,Plant_D,79.55,0.56,32.77,53.23,224,54.86,0,0
M04379,Plant_A,70.74,0.627,39.5,58.56,1134,78.6,0,0
M04380,Plant_C,78.86,1.182,27.18,66.99,2174,90.75,1,0
M04381,Plant_B,78.56,0.984,35.58,49.91,306,76.89,2,0
M04382,Plant_C,78.35,1.097,41.36,65.5,411,93.6,0,1
M04383,Plant_A,80.32,0.639,10.25,42.8,2529,90.08,1,0
M04384,Plant_B,80.76,0.434,31.42,41.26,1885,63.83,0,0
M04385,Plant_C,75.68,0.612,34.82,55.12,1438,81.51,3,0
M04386,Plant_C,92.73,0.916,33.43,41.79,395,50.37,5,0
M04387,Plant_C,68.31,0.309,46.66,51.77,501,69.8,2,0
M04388,Plant_C,72.79,0.47,26.01,66.9,1558,61.9,0,0
M04389,Plant_C,107.8,0.247,30.03,47.24,1696,96.86,3,0
M04390,Plant_B,69.62,0.632,19.67,61.18,221,70.27,1,0
M04391,Plant_D,66.46,1.027,47.08,49.07,850,82.7,3,1
M04392,Plant_B,87.34,0.225,33.03,41.35,205,86.6,1,0
M04393,Plant_B,59.23,0.875,31.49,56.7,2938,88.66,0,0
M04394,Plant_B,77.65,1.132,34.58,65.05,1159,86.79,5,0
M04395,Plant_D,101.46,0.437,40.09,52.28,1673,64.46,4,0
M04396,Plant_A,64.55,0.894,37.78,58.52,171,84.3,5,0
M04397,Plant_D,60.18,1.175,56.18,67.0,667,77.45,3,0
M04398,Plant_B,65.01,1.162,38.63,63.69,1344,79.87,4,0
M04399,Plant_C,88.98,0.435,31.28,45.82,175,50.04,2,0
M04400,Plant_C,91.25,0.3,30.51,62.0,2869,62.91,4,0
M04401,Plant_B,74.87,0.348,31.86,55.06,1109,96.53,5,0
M04402,Plant_C,86.83,0.902,22.99,62.38,2375,64.5,2,1
M04403,Plant_B,93.9,0.926,35.32,54.84,552,71.9,0,0
M04404,Plant_C,97.87,0.874,41.27,43.84,865,59.33,0,0
M04405,Plant_D,77.54,0.536,30.09,57.1,586,56.93,3,1
M04406,Plant_A,56.99,0.37,28.54,54.76,2815,60.43,4,0
M04407,Plant_A,71.79,0.781,47.13,55.54,1597,77.68,2,0
M04408,Plant_D,75.73,0.684,23.59,66.37,929,95.95,2,0
M04409,Plant_D,77.41,0.929,18.46,66.85,2938,66.31,4,1
M04410,Plant_B,78.12,0.641,25.78,53.61,2040,66.17,5,0
M04411,Plant_B,91.19,0.539,22.68,53.67,1070,78.21,0,0
M04412,Plant_B,92.74,0.493,38.09,55.46,589,67.84,5,0
M04413,Plant_C,78.28,0.411,32.11,55.59,2523,95.52,0,0
M04414,Plant_B,90.98,0.466,33.24,68.51,2378,68.89,2,1
M04415,Plant_D,83.58,0.295,44.22,59.48,2035,74.52,3,0
M04416,Plant_A,80.65,0.547,29.47,48.32,2849,76.67,0,0
M04417,Plant_C,89.07,0.237,41.2,55.95,574,89.1,1,0
M04418,Plant_B,80.72,0.386,47.09,58.82,1203,78.2,2,0
M04419,Plant_C,100.58,0.947,31.35,59.19,1809,61.96,4,1
M04420,Plant_C,65.62,0.525,40.9,57.56,1699,56.2,4,0
M04421,Plant_B,74.85,0.868,33.07,45.33,1295,96.89,5,0
M04422,Plant_C,78.73,0.917,42.39,41.01,325,90.08,5,1
M04423,Plant_A,84.39,0.781,22.43,50.14,2290,51.15,2,0
M04424,Plant_D,92.68,1.159,21.84,52.83,807,91.08,5,1
M04425,Plant_D,79.76,0.221,31.87,41.85,1814,79.53,5,0
M04426,Plant_A,65.78,0.939,27.89,64.45,153,75.94,2,0
M04427,Plant_C,88.43,1.159,30.87,50.32,2343,50.61,0,0
M04428,Plant_B,87.55,1.062,33.24,67.41,1852,89.04,2,0
M04429,Plant_C,60.58,0.368,40.76,44.63,2992,59.9,2,0
M04430,Plant_A,79.96,0.527,31.74,41.71,2445,86.4,5,0
M04431,Plant_C,64.1,0.372,28.41,54.47,1553,50.79,1,0
M04432,Plant_D,73.35,0.801,32.19,45.67,2684,89.82,4,1
M04433,Plant_C,70.97,0.912,28.85,68.12,678,51.15,5,0
M04434,Plant_A,88.09,0.517,27.53,40.31,1798,61.79,0,0
M04435,Plant_D,81.17,0.74,22.1,52.38,599,63.41,3,1
M04436,Plant_C,67.14,0.891,35.56,67.8,2771,57.88,0,0
M04437,Plant_C,88.8,0.621,30.45,51.53,2988,74.05,4,0
M04438,Plant_D,65.66,1.054,42.73,42.79,305,64.18,3,0
M04439,Plant_B,83.3,0.972,23.42,49.09,2041,99.66,2,0
M04440,Plant_D,71.86,0.265,30.66,54.94,1260,79.0,1,0
M04441,Plant_B,76.34,0.821,49.5,45.55,2555,78.32,1,0
M04442,Plant_A,85.04,0.435,27.48,54.0,378,61.04,4,0
M04443,Plant_A,85.21,0.758,33.11,65.09,1568,70.43,5,0
M04444,Plant_D,93.37,1.157,25.27,66.18,776,56.2,4,1
M04445,Plant_D,79.18,1.079,24.21,41.48,1040,88.13,1,0
M04446,Plant_A,83.06,0.605,47.38,44.83,2418,66.56,3,0
